Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,IsWeekend,CompetitionAge,PromoActive,IsHoliday,IsSchoolHoliday,SalesPerCustomer,StoreOpen,Season,MonthStart,MonthEnd
262,4,2015-07-16,21595,3322,1,1,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,2.0,1,0,1,6.500602046959663,1,Summer,0,0
335,4,2015-07-16,17082,2610,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,16,29,3,0,2015.0,1,0,1,6.544827586206897,1,Summer,0,0
383,4,2015-07-16,19289,2497,1,1,0,0,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,2015.0,1,0,0,7.724869843812575,1,Summer,0,0
453,4,2015-07-16,10827,1309,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,2015.0,1,0,0,8.271199388846448,1,Summer,0,0
562,4,2015-07-16,17697,3075,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,2015.0,1,0,0,5.755121951219512,1,Summer,0,0
756,4,2015-07-16,18426,2415,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,16,29,3,0,2015.0,1,0,1,7.6298136645962735,1,Summer,0,0
817,4,2015-07-16,23899,3324,1,1,0,1,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,9.0,1,0,1,7.189831528279182,1,Summer,0,0
1114,4,2015-07-16,24366,3448,1,1,0,1,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,16,29,3,0,2015.0,1,0,1,7.066705336426915,1,Summer,0,0
251,3,2015-07-15,20846,2496,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2015.0,1,0,1,8.351762820512821,1,Summer,0,0
262,3,2015-07-15,20977,3150,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2.0,1,0,0,6.659365079365079,1,Summer,0,0
335,3,2015-07-15,18097,2697,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,15,29,3,0,2015.0,1,0,1,6.710048201705599,1,Summer,0,0
453,3,2015-07-15,12885,1482,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2015.0,1,0,0,8.694331983805668,1,Summer,0,0
513,3,2015-07-15,20999,2188,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2.0,1,0,0,9.597349177330896,1,Summer,0,0
562,3,2015-07-15,18810,3135,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2015.0,1,0,0,6.0,1,Summer,0,0
586,3,2015-07-15,18176,2627,1,1,0,1,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,7.0,1,0,1,6.918918918918919,1,Summer,0,0
756,3,2015-07-15,19975,2405,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,15,29,3,0,2015.0,1,0,1,8.305613305613306,1,Summer,0,0
817,3,2015-07-15,24210,3301,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,9.0,1,0,0,7.334141169342623,1,Summer,0,0
1114,3,2015-07-15,25750,3584,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,15,29,3,0,2015.0,1,0,0,7.184709821428571,1,Summer,0,0
251,2,2015-07-14,21273,2487,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,2015.0,1,0,1,8.553679131483715,1,Summer,0,0
262,2,2015-07-14,21455,3299,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,2.0,1,0,0,6.503485904819643,1,Summer,0,0
320,2,2015-07-14,18734,2343,1,1,0,0,a,c,210.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,3.0,1,0,0,7.9957319675629535,1,Summer,0,0
335,2,2015-07-14,19259,2776,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,14,29,3,0,2015.0,1,0,1,6.937680115273775,1,Summer,0,0
453,2,2015-07-14,12540,1360,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,2015.0,1,0,0,9.220588235294118,1,Summer,0,0
562,2,2015-07-14,19677,3214,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,2015.0,1,0,0,6.122277535780959,1,Summer,0,0
698,2,2015-07-14,18782,2118,1,1,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,4.0,1,0,0,8.867799811142588,1,Summer,0,0
769,2,2015-07-14,16458,3302,1,1,0,1,b,b,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,14,29,3,0,2015.0,1,0,1,4.984251968503937,1,Summer,0,0
817,2,2015-07-14,25460,3466,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,9.0,1,0,0,7.345643392960184,1,Summer,0,0
1114,2,2015-07-14,24568,3520,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,14,29,3,0,2015.0,1,0,0,6.979545454545455,1,Summer,0,0
122,1,2015-07-13,11566,1287,1,1,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,0,8.986790986790988,1,Summer,0,0
251,1,2015-07-13,23115,2550,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2015.0,1,0,1,9.06470588235294,1,Summer,0,0
262,1,2015-07-13,22257,3279,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,0,6.787740164684355,1,Summer,0,0
320,1,2015-07-13,21729,2588,1,1,0,0,a,c,210.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,3.0,1,0,0,8.396058732612056,1,Summer,0,0
335,1,2015-07-13,21279,2936,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,13,29,3,0,2015.0,1,0,1,7.247615803814714,1,Summer,0,0
383,1,2015-07-13,20669,2357,1,1,0,0,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2015.0,1,0,0,8.769198133220195,1,Summer,0,0
453,1,2015-07-13,15611,1638,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2015.0,1,0,0,9.53052503052503,1,Summer,0,0
513,1,2015-07-13,21509,2324,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,0,9.255163511187607,1,Summer,0,0
560,1,2015-07-13,20860,2037,1,1,0,0,c,c,1910.0,7.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,0,10.240549828178692,1,Summer,0,0
562,1,2015-07-13,19638,3245,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2015.0,1,0,0,6.051771956856703,1,Summer,0,0
698,1,2015-07-13,22486,2351,1,1,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,4.0,1,0,0,9.564440663547426,1,Summer,0,0
726,1,2015-07-13,16803,1358,1,1,0,1,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,13.0,1,0,1,12.373343151693668,1,Summer,0,0
733,1,2015-07-13,15964,3232,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,16.0,1,0,1,4.939356435643564,1,Summer,0,0
756,1,2015-07-13,20808,2469,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,13,29,3,0,2015.0,1,0,1,8.427703523693804,1,Summer,0,0
788,1,2015-07-13,22598,2020,1,1,0,0,a,c,1530.0,3.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,0,11.187128712871289,1,Summer,0,0
817,1,2015-07-13,27178,3437,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,9.0,1,0,0,7.907477451265638,1,Summer,0,0
963,1,2015-07-13,19324,1542,1,1,0,1,a,c,23620.0,11.0,2013.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2.0,1,0,1,12.53177691309987,1,Summer,0,0
1114,1,2015-07-13,28156,3592,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,13,29,3,0,2015.0,1,0,0,7.838530066815145,1,Summer,0,0
110,7,2015-07-12,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2.0,0,0,0,0.0,0,Summer,0,0
259,7,2015-07-12,15585,3005,1,0,0,0,b,b,210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2015.0,0,0,0,5.186356073211314,1,Summer,0,0
262,7,2015-07-12,32271,4623,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2.0,0,0,0,6.980532121998702,1,Summer,0,0
315,7,2015-07-12,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2.0,0,0,0,0.0,0,Summer,0,0
462,7,2015-07-12,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,7.0,0,0,0,0.0,0,Summer,0,0
562,7,2015-07-12,20263,3202,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2015.0,0,0,0,6.328232354778264,1,Summer,0,0
726,7,2015-07-12,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,13.0,0,0,0,0.0,0,Summer,0,0
733,7,2015-07-12,15924,3282,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,16.0,0,0,0,4.851919561243144,1,Summer,0,0
747,7,2015-07-12,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,7.0,0,0,0,0.0,0,Summer,0,0
801,7,2015-07-12,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,12,28,3,1,2.0,0,0,0,0.0,0,Summer,0,0
262,6,2015-07-11,17885,3371,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,2.0,0,0,0,5.305547315336695,1,Summer,0,0
453,6,2015-07-11,8282,1017,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,2015.0,0,0,0,8.143559488692231,1,Summer,0,0
586,6,2015-07-11,16063,3248,1,0,0,0,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,7.0,0,0,0,4.945504926108375,1,Summer,0,0
733,6,2015-07-11,15029,3968,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,16.0,0,0,0,3.7875504032258074,1,Summer,0,0
756,6,2015-07-11,17442,2658,1,0,0,0,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,11,28,3,1,2015.0,0,0,0,6.562076749435666,1,Summer,0,0
827,6,2015-07-11,18994,2434,1,0,0,0,a,c,250.0,1.0,2005.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,10.0,0,0,0,7.803615447822515,1,Summer,0,0
1114,6,2015-07-11,22092,3527,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,11,28,3,1,2015.0,0,0,0,6.263680181457329,1,Summer,0,0
122,5,2015-07-10,7661,998,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,2.0,0,0,0,7.676352705410822,1,Summer,0,0
262,5,2015-07-10,20519,3374,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,2.0,0,0,0,6.081505631298162,1,Summer,0,0
453,5,2015-07-10,8722,1099,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,2015.0,0,0,0,7.936305732484076,1,Summer,0,0
562,5,2015-07-10,17110,3120,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,2015.0,0,0,0,5.483974358974359,1,Summer,0,0
726,5,2015-07-10,10826,1139,1,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,13.0,0,0,0,9.504828797190518,1,Summer,0,0
733,5,2015-07-10,13513,3436,1,0,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,16.0,0,0,1,3.9327706635622817,1,Summer,0,0
817,5,2015-07-10,20231,2905,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,9.0,0,0,0,6.9641996557659205,1,Summer,0,0
1114,5,2015-07-10,21560,3284,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,10,28,3,0,2015.0,0,0,0,6.565164433617539,1,Summer,0,0
122,4,2015-07-09,7343,989,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,2.0,0,0,0,7.424671385237613,1,Summer,0,0
262,4,2015-07-09,18631,3114,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,2.0,0,0,0,5.982980089916506,1,Summer,0,0
453,4,2015-07-09,10111,1214,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,2015.0,0,0,0,8.328665568369027,1,Summer,0,0
562,4,2015-07-09,16703,3047,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,2015.0,0,0,0,5.481785362651789,1,Summer,0,0
817,4,2015-07-09,21279,3066,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,9.0,0,0,0,6.940313111545988,1,Summer,0,0
1114,4,2015-07-09,20355,3057,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,9,28,3,0,2015.0,0,0,0,6.658488714425908,1,Summer,0,0
122,3,2015-07-08,9215,1109,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,2.0,0,0,0,8.309287646528404,1,Summer,0,0
262,3,2015-07-08,19142,3145,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,2.0,0,0,0,6.086486486486487,1,Summer,0,0
453,3,2015-07-08,11950,1557,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,2015.0,0,0,0,7.675016056518946,1,Summer,0,0
562,3,2015-07-08,16691,3016,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,2015.0,0,0,0,5.534151193633952,1,Summer,0,0
817,3,2015-07-08,21079,3128,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,9.0,0,0,0,6.7388107416879794,1,Summer,0,0
876,3,2015-07-08,19665,1425,1,0,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,8,28,3,0,10.0,0,0,0,13.8,1,Summer,0,0
1114,3,2015-07-08,20806,3192,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,8,28,3,0,2015.0,0,0,0,6.518170426065163,1,Summer,0,0
262,2,2015-07-07,17208,3080,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,2.0,0,0,0,5.587012987012987,1,Summer,0,0
453,2,2015-07-07,10184,1291,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,2015.0,0,0,0,7.8884585592563905,1,Summer,0,0
562,2,2015-07-07,16004,2955,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,2015.0,0,0,0,5.4159052453468695,1,Summer,0,0
698,2,2015-07-07,17629,2134,1,0,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,4.0,0,0,0,8.261012183692596,1,Summer,0,0
733,2,2015-07-07,13588,3278,1,0,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,16.0,0,0,1,4.145210494203782,1,Summer,0,0
817,2,2015-07-07,20064,3315,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,9.0,0,0,0,6.052488687782805,1,Summer,0,0
876,2,2015-07-07,23927,1687,1,0,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,7,28,3,0,10.0,0,0,0,14.183165382335506,1,Summer,0,0
1114,2,2015-07-07,18466,3247,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,7,28,3,0,2015.0,0,0,0,5.687095780720665,1,Summer,0,0
122,1,2015-07-06,9779,1184,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2.0,0,0,0,8.25929054054054,1,Summer,0,0
251,1,2015-07-06,19336,2422,1,0,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2015.0,0,0,1,7.983484723369116,1,Summer,0,0
262,1,2015-07-06,19894,3290,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2.0,0,0,0,6.046808510638298,1,Summer,0,0
453,1,2015-07-06,13766,1585,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2015.0,0,0,0,8.685173501577287,1,Summer,0,0
562,1,2015-07-06,18049,3125,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2015.0,0,0,0,5.77568,1,Summer,0,0
698,1,2015-07-06,19130,2248,1,0,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,4.0,0,0,0,8.509786476868328,1,Summer,0,0
726,1,2015-07-06,10648,1056,1,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,13.0,0,0,0,10.083333333333334,1,Summer,0,0
733,1,2015-07-06,14647,3536,1,0,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,16.0,0,0,1,4.14225113122172,1,Summer,0,0
817,1,2015-07-06,22403,3440,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,9.0,0,0,0,6.5125,1,Summer,0,0
827,1,2015-07-06,19137,2387,1,0,0,0,a,c,250.0,1.0,2005.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,10.0,0,0,0,8.017176372015081,1,Summer,0,0
876,1,2015-07-06,27330,1653,1,0,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,6,28,3,0,10.0,0,0,0,16.533575317604356,1,Summer,0,0
1114,1,2015-07-06,23004,3483,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,6,28,3,0,2015.0,0,0,0,6.604651162790698,1,Summer,0,0
110,7,2015-07-05,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2.0,0,0,0,0.0,0,Summer,0,0
259,7,2015-07-05,17285,3499,1,0,0,0,b,b,210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2015.0,0,0,0,4.9399828522434985,1,Summer,0,0
262,7,2015-07-05,30255,4762,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2.0,0,0,0,6.3534229315413695,1,Summer,0,0
315,7,2015-07-05,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2.0,0,0,0,0.0,0,Summer,0,0
423,7,2015-07-05,17458,2770,1,0,0,0,b,a,1270.0,5.0,2014.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,1.0,0,0,0,6.302527075812274,1,Summer,0,0
462,7,2015-07-05,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,7.0,0,0,0,0.0,0,Summer,0,0
562,7,2015-07-05,19876,3158,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2015.0,0,0,0,6.293856871437619,1,Summer,0,0
726,7,2015-07-05,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,13.0,0,0,0,0.0,0,Summer,0,0
733,7,2015-07-05,15412,3434,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,16.0,0,0,0,4.488060570762959,1,Summer,0,0
747,7,2015-07-05,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,7.0,0,0,0,0.0,0,Summer,0,0
801,7,2015-07-05,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,2.0,0,0,0,0.0,0,Summer,0,0
1097,7,2015-07-05,14188,3116,1,0,0,0,b,b,720.0,3.0,2002.0,0,0.0,0.0,No Promo,2015,7,5,27,3,1,13.0,0,0,0,4.553273427471117,1,Summer,0,0
262,6,2015-07-04,17090,3343,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,2.0,0,0,0,5.112174693389171,1,Summer,0,0
453,6,2015-07-04,8470,1031,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,2015.0,0,0,0,8.215324927255093,1,Summer,0,0
462,6,2015-07-04,2125,249,1,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,7.0,0,0,0,8.534136546184738,1,Summer,0,0
733,6,2015-07-04,14088,3628,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,16.0,0,0,0,3.883131201764057,1,Summer,0,0
769,6,2015-07-04,12477,4136,1,0,0,0,b,b,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,4,27,3,1,2015.0,0,0,0,3.0166827852998064,1,Summer,0,0
827,6,2015-07-04,18025,2469,1,0,0,0,a,c,250.0,1.0,2005.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,10.0,0,0,0,7.300526528959093,1,Summer,0,0
1114,6,2015-07-04,18529,3303,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,4,27,3,1,2015.0,0,0,0,5.609748713290948,1,Summer,0,0
262,5,2015-07-03,23253,4051,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,2.0,1,0,0,5.740064181683535,1,Summer,0,0
453,5,2015-07-03,11590,1225,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,2015.0,1,0,0,9.46122448979592,1,Summer,0,0
562,5,2015-07-03,19083,3404,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,2015.0,1,0,0,5.606051703877791,1,Summer,0,0
698,5,2015-07-03,19376,2287,1,1,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,4.0,1,0,0,8.472234368167905,1,Summer,0,0
733,5,2015-07-03,17175,4054,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,16.0,1,0,1,4.236556487419833,1,Summer,0,0
769,5,2015-07-03,14553,4300,1,1,0,1,b,b,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,3,27,3,0,2015.0,1,0,1,3.3844186046511626,1,Summer,0,0
817,5,2015-07-03,22937,3359,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,9.0,1,0,0,6.8285203929741,1,Summer,0,0
1114,5,2015-07-03,23750,3675,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,3,27,3,0,2015.0,1,0,0,6.462585034013605,1,Summer,0,0
251,4,2015-07-02,20108,2541,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,2015.0,1,0,1,7.913419913419913,1,Summer,0,0
262,4,2015-07-02,21564,3632,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,2.0,1,0,0,5.937224669603524,1,Summer,0,0
383,4,2015-07-02,18943,2461,1,1,0,0,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,2015.0,1,0,0,7.697277529459569,1,Summer,0,0
453,4,2015-07-02,12066,1285,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,2015.0,1,0,0,9.38988326848249,1,Summer,0,0
562,4,2015-07-02,19316,3493,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,2015.0,1,0,0,5.529916976810765,1,Summer,0,0
698,4,2015-07-02,19635,2184,1,1,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,4.0,1,0,0,8.990384615384615,1,Summer,0,0
733,4,2015-07-02,16883,4180,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,7,2,27,3,0,16.0,1,0,1,4.0389952153110045,1,Summer,0,0
